id,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr,attr9,Class
f0fe13e9-d1f4-44bc-9615-f1c06ee0775e,78,0,82,-2,-40,0,4,123,120,1
8ffab81b-3846-4e15-8293-2ba844319730,39,1,77,2,38,0,38,38,0,0
bbce7cc9-eb12-4a0a-afed-85e50e5c3e1b,43,1,77,0,42,0,34,35,2,0
5a7c8844-212e-452c-8761-9a126dd03833,107,-2,108,-2,70,-28,1,38,38,1
ae03dcff-f781-48fc-8b53-926e64fa3d0e,55,-1,81,-6,54,-8,26,27,0,0
f39a62be-543d-46af-b99d-5cfc91e13246,41,0,106,0,38,-28,64,67,2,0
31ca3424-aa9a-4ac1-a8ec-a3dfc20c551b,58,-4,85,0,56,0,28,28,0,0
d09d0fdb-ee11-4332-b713-8cba52a92d15,37,0,76,0,34,13,39,42,4,0
b3a277ef-b4d8-4751-806c-d1a2e1e56cb4,42,-1,78,0,42,0,36,37,2,0
71628883-72c9-4dd3-a1a9-d4c0149edd24,42,5,82,0,42,0,40,41,0,0
b3ff7b9c-bfe1-4fde-8596-787556e5becd,53,0,103,-1,52,-17,50,51,2,0
0f7b1b28-03cf-4f2f-87b9-23c26ae1f5f0,42,2,75,0,42,0,33,34,0,0
aa1df1b4-6624-471b-a993-a75b6c0c3514,37,4,106,0,18,0,68,88,20,0
ae766a5d-522f-4030-9760-a4c8193ed6dc,49,-1,81,0,50,5,33,32,0,0
b88aeade-2562-4dd3-8d73-717f6d532308,46,0,77,5,46,0,31,30,0,0
ef24cd22-2014-49b2-8616-1f4ba099f3f6,41,1,107,0,38,-7,66,68,2,0
e59fbb6d-2891-4ceb-9642-4eb12dc1435a,37,0,76,-2,26,1,39,50,12,0
183214fe-c3f6-448b-a8b6-afaf0b489888,44,-4,77,0,44,4,34,34,0,0
29e2bd93-374a-4dfc-8a7a-37b188472b6e,49,-2,83,0,50,0,34,34,0,0
31ad25ba-e552-4cf1-a10f-d40be5864e35,52,2,81,0,52,0,29,29,0,0
0a4d64d6-b4c2-4347-ae1a-cf76d59a83d0,37,0,77,0,2,-11,40,75,34,0
9c070700-786e-4256-8d7c-627605214224,37,0,83,0,6,-5,47,78,32,0
2df94fae-4d6a-41df-869a-5f8457cf74aa,46,4,77,0,44,-21,32,34,2,0
4ee217df-8652-4509-b3ed-134e3e989922,51,1,81,0,52,12,29,29,0,0
6673ea72-a732-476c-b4e1-a5942a872ef2,37,0,106,0,28,-9,69,78,8,0
a884356d-8e17-497c-8087-b2bff71d52a3,54,3,83,-3,54,0,29,29,0,0
277be775-5537-4c95-a0db-35df95fa86a9,102,0,103,0,72,24,1,31,30,1
f4ed8eca-ad77-419e-9bca-2288e5ed5179,62,0,109,0,62,23,48,47,0,0
1858b7b1-2524-476e-9e2f-8716d8c415ed,44,0,82,1,44,1,38,38,0,0
1d1bdb38-2e7f-42d8-a7ff-f1d7b8198274,45,4,87,-1,44,0,42,43,2,0
4c2b0432-40ee-4048-94dd-38de420b3c54,45,0,81,0,44,-3,36,37,2,0
acd63f4b-4005-471e-ae87-617482650518,37,-1,76,-3,20,-7,39,55,16,0
c90b6c8d-a7f6-41c1-8887-7dc12b6fc632,45,0,88,2,44,0,44,44,0,0
b5c7dc41-380d-448c-b521-7699cc34682f,44,0,87,-5,44,0,43,43,0,0
d693124a-9e7b-4d8e-9ef5-331ebdca8270,37,-3,77,0,38,8,39,38,0,0
29fb0eb6-c8fb-4f73-8043-c28c83090d24,37,0,77,1,20,0,40,56,16,0
a08a3f4b-9ce8-4363-b0ae-934617174f8c,37,-15,78,0,10,0,42,68,26,0
896d7fba-dc6e-4326-b31b-c3078e0de489,56,1,80,0,56,1,24,23,0,0
ec7013a2-d9ed-42f9-b977-0b23047af517,47,-4,86,0,46,0,39,39,0,0
0ba49f20-9a39-43a0-92c2-d1eeaeb7d596,49,-4,107,-1,50,0,58,58,0,0
75c3e85d-7c59-4680-b8c1-7eec88444a59,57,0,82,0,56,0,25,25,0,0
77884fe0-495c-4c9e-a4fa-941d6aad968c,41,1,108,0,42,10,66,66,0,0
8e60cc4d-933e-4973-86ec-8fd8e2b49552,37,0,79,0,10,13,42,68,26,0
0fb43d79-ab15-4fb0-9419-06fcfced5aeb,62,-2,108,0,60,0,45,48,2,0
b664ad64-1677-424b-92ba-2395f5e1b0ff,43,0,86,0,44,21,43,42,0,0
41d94053-ec56-4ff6-99df-101579a32a7b,55,0,87,-1,56,18,32,30,0,0
23f4c871-e9fd-4f88-a05f-96db28c5aff6,47,-1,86,-2,46,0,39,39,0,0
4b988ed0-794e-4f8c-84b9-b8d44526174c,45,-4,81,1,44,-21,36,37,2,0
b3504ec3-5726-4747-80bd-973a176313b6,57,0,88,-1,56,0,31,31,0,0
ca77c4e4-d0b1-4474-bbda-4095a5b5fc46,37,0,76,0,30,-23,40,45,6,0
7a472a37-f15c-4fbe-8d02-3e1447b8a305,41,-1,100,0,42,0,59,59,0,0
71f7038c-e2ae-44ce-9b7b-382c9b11c5d9,49,-1,79,0,50,1,30,30,0,0
7a8ba52e-8979-44b0-9bfe-c2592dd4b1bc,37,0,104,-2,16,-14,67,89,22,0
dac4f356-b550-4254-871c-f2505f404420,107,-2,108,-1,70,-23,1,38,38,1
67df075f-b1bc-4697-a21f-6daf11e74d00,56,3,85,0,56,23,29,28,0,0
df30e80b-e849-4d32-90e5-bea858bcc678,44,2,83,0,44,9,39,39,0,0
3c9f119a-da90-4bfa-b80f-95ed39c27de8,49,-1,86,0,50,4,37,37,0,0
116293e8-80b8-48dd-a8fe-82e3d03eccc6,37,0,78,0,8,21,41,70,30,0
cb5f224e-3df5-40bb-a1b2-e80615b9af0a,106,0,107,-5,70,0,1,37,36,1
ebb41c79-be66-4232-879f-b72223636678,37,0,78,0,12,-9,41,65,24,0
8ea9dcb6-2003-414d-ad5b-71ae986c1860,43,0,102,0,44,15,59,58,0,0
5742645f-b80d-4864-a6d4-8dc063526547,56,0,92,0,56,0,36,35,0,0
06870e7b-0efc-4ecf-b24d-884770c05a48,42,0,79,6,42,0,36,37,2,0
b79453e5-1bb1-4c15-b3f2-3a4bc7c3098b,37,0,93,-7,12,0,55,80,24,0
fddac99b-7ea2-402b-8804-630c73ec86fa,66,0,109,0,68,4,43,42,0,0
db156a5d-0ca7-4787-9094-4f1c747fc5a2,39,0,79,-1,38,-2,41,41,0,0
c7269e0d-a991-45f2-8a1b-0470ac4e63c0,37,0,79,3,8,0,42,71,30,0
8663d029-3997-4255-8493-865e988ababe,84,1,87,0,-4,0,3,92,88,1
225413fc-2056-4033-a2c4-48b1e889438f,51,-4,86,0,52,17,35,34,0,0
e7e24535-5169-4f33-adad-842cfac9e328,52,-3,84,0,52,0,31,32,0,0
9bcf7c1f-ec12-4d42-b23f-53ee249eb811,49,0,95,0,46,-6,47,49,2,0
3b945b3c-cf7b-4bc9-9ce4-e45c831ca7ab,37,0,95,0,18,22,58,77,20,0
b26bb699-654e-42f8-b179-d55794051a91,50,-3,81,0,50,0,31,32,2,0
c5f84083-8215-44ba-bcc8-7cb22270b1ed,44,0,81,2,42,-12,37,39,2,0
4a08c0c4-5b77-4263-bc73-e06b5afe60e4,37,0,76,0,20,-20,40,55,16,0
a5dea104-c5d1-41fd-9357-863d2343c1ec,45,0,82,0,44,-11,37,38,2,0
30aad8ee-025d-4577-8b7a-9fa0ae6ba1ac,37,0,78,0,2,-24,42,75,34,0
a809f742-8c15-40b2-a0d0-ac1b96796787,43,0,81,-7,42,0,38,40,2,0
6568ad70-34bd-4c8c-829c-05f760161d21,41,-1,81,0,42,0,39,39,0,0
a4c2c5bd-d5fd-43d9-8efa-01c65977be3e,45,-1,88,0,44,0,44,44,0,0
90d7d86a-827f-43f6-88ce-c526bf6e74bf,37,0,106,0,34,-12,69,72,4,0
30e37e8d-2824-422c-8d46-1f5f55246f78,45,0,79,0,46,5,34,33,0,0
8df3d520-8efe-4ce7-aaed-914ccff1c079,37,0,79,0,10,224,42,69,26,0
a37809a4-f03f-4fb9-ba1a-5a0368bc86d1,76,0,81,8,-40,9,5,122,116,1
02feb918-1150-4684-b025-fc61a2745089,44,-1,85,0,44,3,41,41,0,0
4a3531c2-8cfb-45b6-9fa0-7e01f391429b,43,-1,76,0,44,19,32,32,0,0
e73ed3cb-2cf6-43aa-a087-d735a295006d,56,2,88,0,54,-5,32,33,2,0
a0c77aff-7ed4-4901-8219-148d079fa22c,48,0,81,-4,46,0,32,34,2,0
bdab5575-74be-4d8f-934b-c561c7dcb18f,55,1,77,0,54,0,23,23,0,0
b5656f91-ad16-4eb9-b3ae-a1130184fe20,37,2,97,0,34,-2,60,64,4,0
0a1a6338-ed50-49b9-8e6f-0097ae1166c5,44,0,86,0,42,-19,42,44,2,0
f755b139-6a4e-4451-a9bf-b8b9e120fb25,37,0,78,0,-2,4,42,81,40,0
020858e2-e8cd-4fb4-b799-8361ed96f657,49,1,95,-3,50,0,46,46,0,0
576617f7-4572-43cb-9f55-9eecf10d4cb5,37,0,95,1,10,0,58,84,26,0
05f45e2a-6810-48b1-9a97-890668a62b6a,44,0,99,-1,42,-16,56,58,2,0
a20a520e-91fd-4186-982b-b72aa92614a1,107,-4,108,0,70,0,1,38,36,1
9c394aca-58f7-4d41-b6fe-49e944bf45f3,37,0,77,0,26,-7,41,52,10,0
29fa639b-1f26-4947-963a-b6a66eadb344,56,0,86,1,56,0,31,30,0,0
d72fa02f-eb15-4086-bf1e-76b3901c684e,42,0,80,-7,42,0,38,39,0,0
94ff5e40-0469-46d4-87f5-b0b1c5528412,37,0,76,0,36,3,39,39,0,0
ea79a9f6-ef95-4702-80ba-5a4486c1cf70,80,1,84,0,-28,0,4,112,108,1
56ce47d6-02bf-49c5-a96d-d5a5e008579d,45,3,79,0,44,-2,34,35,2,0
31a5560e-6d7a-442e-9d70-4d664b9cb1f9,43,0,89,5,42,0,46,48,2,0
1d0666fe-bb24-4483-8931-0e124e6575e6,44,1,86,0,44,4,43,42,0,0
141b56d1-c614-48bf-a2e7-d25aff51f6c1,50,-1,86,0,50,-1,36,37,0,0
24396ff8-0a81-41fd-b66f-ddfb1af11c93,51,-1,86,0,50,-6,36,37,2,0
72f579c3-81e4-4e92-b400-652612c4373c,45,-1,78,-6,46,14,33,32,0,0
27ea9caa-3684-4f74-8b8b-528379ead003,46,0,86,0,46,4,41,40,0,0
d7e7a6ff-4dc0-4364-8e25-c2a1aece0cea,37,0,83,0,30,-23,46,52,6,0
86f5ed80-796e-4433-aac3-9d1d879b5446,42,5,84,1,42,0,42,43,0,0
13ae6ec9-1382-4533-9b5a-918d0c74ea1b,56,0,89,0,56,0,33,32,0,0
ac65a2b4-d0ab-4041-8517-361f8353b56d,37,0,79,-5,26,0,43,54,10,0
45372fec-6e7b-4e4f-8c5f-75b87ff39f83,42,-1,88,0,42,0,45,46,2,0
4c3a3145-a4aa-4b3d-b76f-0335335a2177,37,0,75,0,20,5,38,54,16,0
851df3f9-61fd-48bc-858c-f50428c55f19,37,0,96,0,18,-29,59,78,18,0
0da1c0e8-4356-433b-9a74-8af09e018b93,85,0,89,0,6,26,4,84,80,1
e125b172-6c97-43b0-80ce-308cadae0747,53,0,84,0,54,11,32,30,0,0
9dc23bbd-3e42-4628-9d9a-a78a675221be,37,0,81,0,24,-18,44,57,14,0
f51690b0-3464-4e54-845a-03ec1cf995d5,37,0,77,5,26,0,40,51,10,0
097a4acd-239a-4b14-beb5-3b9c73077689,41,0,76,0,42,25,35,35,0,0
15c428a9-167e-4639-8229-a11182c75a3d,41,-5,88,0,42,10,47,46,0,0
60dc1dcb-94d4-4322-b620-d5f3d8a00665,45,-4,107,0,44,-19,62,63,2,0
3495ae8f-9555-42ca-9a57-0f08ae421df1,56,0,107,0,56,26,51,50,0,0
edda6ee4-3922-49f1-84a6-8287fff37025,49,1,106,0,46,-3,58,60,2,0
d118d03c-3aa7-4c9d-b48b-617cc3cc4866,45,1,86,-3,44,0,40,42,2,0
2b061a51-8fd1-4a62-8580-c05f54e45ba2,50,-2,81,-6,50,-8,32,32,0,0
9224a2ed-966d-4971-876e-a1d625d1d915,48,-2,95,0,46,-3,47,49,2,0
511cb220-bd16-488d-b316-f64c1079a0ab,37,0,83,-1,18,0,47,65,18,0
0069dc46-0562-4bfe-89e5-26ff6ab693d9,41,0,82,0,38,-21,41,43,2,0
3924ed99-f67d-42bd-928d-76561a3de456,62,0,109,0,62,11,48,47,0,0
5c1881cf-8cea-465a-bad2-60d50288fd28,43,-2,77,0,42,-16,34,36,2,0
d23156a6-89a0-4e7f-abad-89e8deb269df,50,0,110,1,50,0,60,61,2,0
42b50c74-b7dd-43c7-b511-6c40b595db99,37,0,77,0,34,-2,40,44,4,0
6a0341f3-9a00-4c69-98fd-bfd54c3116f6,48,-4,79,0,46,0,31,33,2,0
e6b1d4bd-0a4f-455f-bc9b-67402827a1cd,37,0,77,0,0,-10,40,77,36,0
5ca84f35-570e-490c-acde-659b4e38c4a4,49,1,78,0,50,14,29,29,0,0
cb230abe-f76a-4bb7-8b18-f74e5385de79,55,1,81,0,54,0,27,27,0,0
170d01df-0437-4c38-86ff-047150dbcca7,58,3,81,-5,56,0,24,24,0,0
52a7673a-dbf6-4016-954e-955327e1f0c2,37,0,81,5,34,1,43,47,4,0
b8e9643b-14b0-4249-be60-0d128537e5e4,46,-2,93,3,46,5,47,46,0,0
f6b389a3-c87b-4f60-9c73-48708ec9eb89,41,-3,78,0,42,12,37,37,0,0
e4feb03a-9f47-4544-9568-1c91e65e27b1,46,5,86,0,46,7,40,39,0,0
7b43690d-28b1-4ab4-a99c-81cbe12b78a2,56,0,96,0,54,14,40,42,2,0
640a9108-503c-4b71-a678-97f4b40a7334,42,-3,99,0,42,0,57,58,2,0
10a48f70-e335-497b-8bd6-9771c3d23f8b,45,-3,85,-1,44,0,41,41,0,0
dc8ad444-9ad5-4f36-b544-7be493aab750,41,0,81,0,42,17,40,39,0,0
6780ce59-9cf4-410c-a1a7-bf8722f2321d,46,0,88,0,44,-26,42,44,2,0
dd0d5ed4-2f82-4940-a379-15cfb55db9cf,80,-4,84,0,-14,0,4,99,96,1
f743747c-68c4-4386-bdba-45b08b8999ab,85,0,88,1,-2,0,3,91,88,1
8f44e51f-3f89-442f-a756-04aab094d13b,37,0,75,0,26,23,38,49,12,0
e8de0af1-be1c-4288-91f1-290891440d4a,56,-1,96,0,54,3,40,42,2,0
b884629d-07e4-4005-b48f-3caf36228b79,41,2,86,5,42,10,45,45,0,0
94a4e711-6c26-4fab-8718-a7885501ff5c,37,0,77,0,26,-2,41,52,10,0
60a32273-a643-414a-909f-791f702ac4f4,83,0,86,0,-6,-21,3,94,90,1
e5c70ab4-1867-4989-9879-b2ecfc36befb,41,-2,81,0,42,6,40,39,0,0
667aabae-0c35-455a-ae25-f98bb5424f42,44,-3,86,0,44,0,42,42,0,0
141541e4-61f7-48fa-9ae4-bc42b6eea052,44,2,84,0,44,15,40,40,0,0
cfb23812-5b32-46a3-8e7d-d76460949ca6,44,0,76,1,44,8,32,32,0,0
d1669b5d-11ac-4b6e-8390-042cebf794b8,37,0,77,0,28,511,40,48,8,0
822b5b40-f468-440b-b51b-ab97a027e40e,37,0,81,0,24,-5,44,57,14,0
a1858c01-4b8d-44cc-9654-eafaf45a2737,44,3,76,0,44,12,32,32,0,0
ee9bbaa0-e83d-4713-8c58-6900906db62a,37,0,77,-1,34,2,40,43,4,0
0c340590-939e-44d6-a9e8-ea62b4ba7f3d,37,0,79,0,36,-8,42,43,2,0
a4034c40-ea42-4bef-8fbe-234dd2002969,54,-1,82,0,54,0,28,28,0,0
28e63fb5-3eea-4ffc-8b41-c8337d5a1c36,49,0,95,2,50,1,46,46,0,0
c37a0aae-4d41-4fad-ae16-2a91de6b6639,37,0,76,0,28,24,39,48,8,0
b029eb80-6988-4e62-bac6-bb443359f82f,44,1,86,0,44,22,42,42,0,0
97c851bf-2e12-45cc-94dc-6a9a3f47bbf5,45,0,77,0,44,-14,32,34,2,0
9c4b958d-87e8-40e4-b650-cee5ec814118,42,-2,85,0,42,0,43,44,0,0
53be81cd-54d6-4b9e-9c65-423221949f2a,51,0,83,0,52,9,32,32,0,0
7df693e0-5840-455a-980c-fa9a9858f657,37,0,78,-4,28,0,41,50,8,0
0c6f3e4d-04d9-4ac6-87c4-192b16acdebb,42,0,78,-3,42,0,37,37,0,0
24658e88-30d8-4082-902e-622304a72b1d,47,0,76,7,46,0,30,30,0,0
2e20b5c0-6f14-4040-bb18-65c561939642,57,0,82,5,56,0,25,25,0,0
5e01b9cc-bc6d-4b5e-b094-c00546bfcc5c,56,0,95,0,54,1,39,41,2,0
c31dd657-a82e-4294-994d-ee571f118b5c,105,0,106,-3,72,8,1,34,34,1
92ec7e27-f102-4a02-8658-16c2d93ac27d,56,0,82,0,56,27,26,25,0,0
3c72c2d6-e2b7-41cb-85cb-e6bba913ebd8,45,0,77,0,46,31,31,30,0,0
321a7fbd-13b8-40c6-ae7a-8725f14f0ea8,57,0,81,3,56,0,24,24,0,0
1906ca7b-f734-4c12-8ddc-1285743089fb,59,0,86,0,60,3,28,27,0,0
da02cb75-39fd-482e-aca1-0e8cb2ea72d7,37,0,81,0,20,6,44,60,16,0
37c998ae-0506-4440-b72b-cccf3a9624b9,43,0,77,-7,42,0,34,36,2,0
03235ae1-9264-490c-b9a7-32ee738ae38a,51,5,102,0,52,9,51,50,0,0
4e2c9339-ce10-4892-8bfe-0ee846189757,37,0,95,-2,18,-10,58,77,18,0
40173bc9-0361-4b05-8d55-70d8bee1984e,37,0,81,0,38,9,43,42,0,0
339bd0a7-8268-490e-940e-832b2528eb87,58,0,88,5,56,0,30,31,2,0
6555a145-c990-4da0-a857-88c14f8fa2b1,37,0,106,0,24,-2,69,83,14,0
421dcaa4-84e5-42dd-8115-75c75c8453ab,43,-2,81,0,42,-10,37,39,2,0
f45fe79d-18c3-4381-9dfe-10482fc0b0c3,42,4,86,0,42,0,43,44,2,0
1e35e83a-25d3-4c70-b0b0-4d007631bf45,43,-1,83,0,42,-3,40,42,2,0
97692af5-8cff-4500-a045-508d6bb06d39,43,1,102,0,42,0,60,61,2,0
da389789-6c5a-489d-844f-ee8b5c1ee574,56,0,90,0,54,-16,34,35,2,0
a75f468f-b58e-44b8-9a82-ebee015fe155,44,0,86,-2,42,-30,42,44,2,0
72a728a1-a5dc-40d6-9495-b1523376c60a,43,0,86,2,42,-1,43,45,2,0
457f0a0d-a6f3-46cf-9427-b8d0f4eb1736,37,0,106,7,36,0,69,70,2,0
93fcca59-e8ba-44b2-bdc4-4502a4f18370,64,0,113,0,62,-12,48,51,2,0
9505ff12-4784-4fa8-b08b-d1b1a2b5a332,44,3,81,0,42,-13,37,39,2,0
84588fe8-ed9e-4cbb-9554-693bfbf1b344,37,0,79,-4,36,-5,41,43,2,0
e6551873-6400-4f11-9341-79ee3c03edae,37,0,78,0,10,20,41,68,26,0
88b2b509-aa57-4591-a9f2-f155dcfda9a9,45,0,86,6,44,-12,41,42,2,0
2ef24bba-ea2b-45bf-9f61-58398adca2d0,41,0,83,0,42,9,41,41,0,0
762bafc8-c732-4154-81d2-22b5ff774052,49,0,82,0,50,11,33,33,0,0
b7ad44f8-67c5-4f2d-abf7-c8f035273e04,76,2,81,1,-40,11,5,122,118,1
fd4da9d1-efa5-4f8b-a643-867db4a57a49,53,0,86,1,52,-14,33,35,2,0
f4df86bf-a816-4d3d-942c-0fe81d71efce,37,0,76,-1,30,0,39,45,6,0
f8090da9-2cec-4b91-961f-75c3c10ed552,55,4,86,0,54,0,30,32,2,0
c4769c83-8851-45d4-95d5-7c3b63961771,50,3,77,5,50,0,27,28,2,0
95da313e-d1cc-4af6-b4db-c8c11994320d,37,-1,106,-3,36,-5,69,69,0,0
e6cce5c5-61bc-4824-9960-46e0f1f75fff,41,0,83,0,42,10,41,41,0,0
31732922-2488-4c51-acf0-b83ce413fed6,37,0,98,0,30,-13,61,67,6,0
9c537400-2de0-470e-ba1a-179f0c00ae65,39,-3,78,6,38,0,39,39,0,0
e3b2b858-065b-44b0-9d44-a990b95a6aa3,37,-2,75,0,36,-13,37,39,2,0
ecb1d346-771c-41df-829e-0f8a5edfa4f7,37,0,77,0,-24,-3,41,103,62,0
e0aba412-2f4e-44cc-93eb-2096333481e3,43,0,81,0,42,-4,38,40,2,0
9f8bb243-53bd-4981-85ef-33a1723d0c1b,49,3,102,0,50,2,53,53,0,0
9b3042ea-719f-4720-9536-017a9e067a80,38,-3,77,6,38,0,39,38,0,0
4809ae53-4ca5-410a-9007-d4e09829e310,45,0,76,-1,44,-6,31,32,2,0
c138187a-8555-4741-80b3-4d4dd81b3d6c,37,-5,77,0,36,1,40,41,0,0
f3ce8398-9218-4bf8-8b50-08df31de3d3e,46,2,83,0,46,10,37,37,0,0
49e6e979-87bd-491d-9658-cf476838ebdc,37,0,95,0,16,-7,58,79,22,0
dff7283b-e06f-4f3c-b2b7-7f885627cb67,37,0,83,1,-2,0,46,85,40,0
a2fb31c2-b2db-4b4b-968d-5389f937123a,59,0,86,0,56,-5,27,29,2,0
3b1d7fe5-54c1-4b3b-804b-ee53b731b499,37,0,83,0,16,-24,47,68,22,0
172f0fb5-998f-418e-910d-8d34cf712df3,45,-1,79,0,46,9,34,33,0,0
ff8388cf-d08e-4086-b4bd-6995dbf06642,45,-1,88,0,44,-16,42,44,2,0
1da39fb7-c3a4-4d8b-9ac5-03917754a84d,38,0,107,0,38,5,69,68,0,0
8dfd2651-7e15-4212-be93-c71fe2469824,45,-4,79,0,44,-15,33,35,2,0
7484c315-3a95-4259-8ace-9d86f3fe186a,44,-3,77,0,44,17,33,33,0,0
8966f097-078e-4dfa-9336-f0c987229a72,81,0,84,0,-22,-13,4,108,104,1
33f00429-d4f3-4b29-b1d7-438136939d36,37,0,81,-1,36,0,44,45,0,0
48cb1f16-8aaf-4695-8035-6662b46e631c,48,0,82,-1,46,-2,34,35,2,0
818ac04d-53e9-4a48-8ae1-70284409743f,41,0,80,2,42,0,39,39,0,0
e48d17fd-2356-42fe-aa0a-0f25f370126c,41,-4,77,0,42,0,36,36,0,0
f9ccd639-e83b-4178-b1d8-9bb629460616,47,3,86,2,46,0,40,40,0,0
9ba773e8-620a-4c20-87e3-9e0b61cd0fa6,37,0,78,0,18,-5,41,60,18,0
a7688a2b-c3ef-4e7a-8fca-b730fcb1e4fe,41,0,79,4,42,5,38,38,0,0
6410f6b5-4423-485b-a1f3-f4560e103ee7,42,2,86,1,42,0,44,45,2,0
c1c73882-a829-4e83-8484-dd856833d38d,62,0,109,2,60,0,47,49,2,0
e5018912-9d2d-4cbb-ae5c-860c1e5a163f,49,0,85,0,50,8,36,36,0,0
1ada6466-b3c0-4294-b0a3-4fef43b55081,64,1,113,3,62,0,49,51,2,0
d9c1fa91-4906-4d89-a1b9-72b7ec2d7bb8,37,0,77,4,8,0,41,70,28,0
bf8dec90-95cb-40a4-b884-6e150a4142f7,37,0,77,-2,8,0,40,69,28,0
d36b50b6-f0a7-43df-b7ed-9bd9bd82c962,48,0,84,8,46,0,36,37,2,0
17f5ee1d-6425-4198-8e75-e647d56d9397,45,0,85,1,46,18,40,39,0,0
b6452a25-54b6-47db-a4a9-f87644b5993f,47,0,86,-7,46,0,39,40,0,0
8c290766-b220-46de-922e-d5e8eaf909a1,37,0,83,0,2,-23,46,80,34,0
9f52ddcb-f735-46d2-881f-3800bcc6ee26,37,0,81,0,-2,13,44,84,40,0
7b8a3ff9-31c6-4285-9b27-3210ee21edda,54,1,82,0,54,0,28,28,0,0
ecba9c0b-3c2e-4fb8-8ded-ce45942824f4,43,1,76,0,42,0,33,34,2,0
7c3f2b97-7b19-41fb-9922-c997906b1137,41,-1,81,0,42,15,41,40,0,0
16eca7b3-1f64-476f-affd-4b9dd9039220,79,0,83,0,-30,38,4,114,110,1
cdc71dff-544d-4eba-9dd8-8ffe0193e19b,37,0,81,-4,20,1,44,61,16,0
09d28158-6ad1-4dc6-80ab-f4d5612ef795,51,0,86,0,52,5,35,34,0,0
20c5ed60-ed57-4c5f-8aa5-8d64c7e663f6,56,0,95,0,56,4,39,39,0,0
49a1d48a-6fa7-4d69-a2ba-5dc756a66cd3,37,0,106,0,24,-13,68,82,14,0
1040076e-e117-479c-9b9b-a8ff841fd226,48,4,77,0,46,0,28,30,2,0
d8aa8272-78d2-4d82-a08d-69ef2397d0cf,45,-1,81,0,44,-17,36,37,2,0
4717bdc2-5e2d-45fd-8ea5-2e864eacc64f,45,4,108,0,44,0,63,64,0,0
d171668d-4357-49e9-b674-ef8b9965d7c0,41,-5,108,0,42,0,67,67,0,0
beb20679-fdc8-4573-a85f-751bac4a0f13,37,0,76,0,34,19,39,43,4,0
b087991d-82b7-4ef3-985a-4a309d66b4b7,46,3,90,0,46,11,44,43,0,0
6bcd1062-c5c8-4652-8b46-301681d76637,54,0,88,-2,54,0,34,33,0,0
0cddcb3b-6764-42ac-96b6-d3da7ab6c659,37,-4,90,0,28,0,53,62,8,0
64da7b68-321c-4514-af7b-f1c42edccee6,43,0,85,1,42,0,42,44,2,0
a996c39c-0105-4284-9b3b-cfca2b110287,41,0,88,-3,38,-12,48,50,2,0
c493b7e7-5cf0-4d5c-b0e0-3a66b0b25ef5,42,-5,84,0,42,0,42,43,2,0
60ede534-01ea-46ca-9572-6b0677677768,51,4,85,0,50,-11,34,36,2,0
ddfde752-427d-43dd-bdf0-29a52eb5a6f9,37,0,78,0,-4,16,42,83,42,0
81f9950e-e63c-4770-b0ec-c8c3794ccfbd,38,-2,92,0,26,31,54,66,12,0
29046914-ef6f-4583-b2a3-40fdd83927ab,41,0,79,-1,38,0,39,41,2,0
62e4e20a-caf0-4c63-b905-7099a52d9b7c,45,0,88,0,44,-12,42,44,2,0
54b96d38-fe38-4b07-a90e-b45d23149125,55,4,77,0,54,0,22,23,0,0
13ea0770-d0a0-4073-88e6-c4100b85c452,37,0,81,1,36,0,43,44,2,0
6f7bae75-f387-45a8-92c8-87f7735692f8,45,-1,84,0,44,-5,38,40,2,0
7c09c7a5-c8c3-4dc2-bb50-8f486be9230b,48,-1,84,-3,46,-5,36,38,2,0
d2dea59f-7728-45b8-b947-00e71f0299d5,83,0,86,0,-2,21,3,89,86,1
708edcaa-ef78-47f8-978e-dd02d387035f,37,0,105,0,18,22,68,87,18,0
779982d7-a470-4621-adf9-b495adc1be5e,44,0,86,-2,44,2,43,42,0,0
e82cee78-fb6c-46ab-a1cb-3a87c9f0bf1c,51,-5,77,0,52,0,26,25,0,0
d30c8931-5467-4d16-b3fe-7a33295a7c10,37,0,83,0,8,21,46,75,30,0
f3c77a4e-b87f-43dd-a02a-efb254c3ca0d,55,4,89,0,54,0,34,35,0,0
d5c30fb0-eab4-4d49-ad22-f2d7b481391c,41,0,83,4,38,-7,42,44,2,0
32bc2f7d-9d5d-47e1-8b7b-d9fd5c0e4d64,37,0,95,0,10,14,58,84,26,0
171abd02-cb70-430d-a647-f77485e411af,37,0,80,0,12,11,43,67,24,0
b3aa5e83-de66-4cfe-aee7-fe15db18967a,42,0,81,4,42,0,39,39,0,0
c870ed54-a895-443e-ad94-fedef7ede730,37,0,104,0,26,-25,66,78,12,0
70b7e566-0a3d-4c9c-a8c7-954eff457bbd,39,1,86,7,38,0,46,47,0,0
ad7ae296-ac16-4ad1-b3d4-dd02c8fc41fc,52,-2,83,0,52,0,32,32,0,0
8f2ebb54-45bc-411a-9c38-739c995a7a8f,42,0,86,-1,42,0,44,45,2,0
ceb9bae5-8569-4a49-9b11-acd5b188e087,37,0,81,0,12,-1,44,68,24,0
602c5f35-72fb-4ab1-879c-a54d32e1197f,37,0,105,5,18,0,68,87,18,0
915aeac5-de84-4feb-b3c1-96b520770bf1,44,-1,79,0,42,-30,36,38,2,0
