id,ia,distance,data,tipo
31f379df-2b03-45c2-b65a-b236410d63b3,50.67,"[0.5114,0.5735,0.4531,0.4382,0.3455,0.4433,0.6209,0.4209,0.5793,0.5338,0.3588,0.6596,0.1981,0.1403,0.576,0.2519,0.4067,0.4115,0.3721,0.51,0.4403,0.3968,0.3841,0.4143,0.6595,0.6239,0.7542,0.3654,0.4071,0.1448,0.1634,0.4608,0.2601,0.3036,0.6486,0.505,0.4844,0.3014,0.7395,0.412,0.5451,0.6045,0.3819,0.3256,0.3593,0.4294,0.4813,0.614,0.4151,0.3591,0.6519,0.3746,0.4472,0.4218,0.4192,0.547,0.4618,0.2621,0.5165,0.5495,0.5187,0.7392,0.7191,0.6096,0.6349,0.7766,0.4216,0.5504,0.4068,0.7202,0.2922,0.4937,0.6152,0.8509,0.568,0.5306,0.5675,0.6398,0.6256,0.7294,0.3073,1.0718,0.7479,0.6664,0.4257,0.8513,0.3315,1.0688,0.5957,0.4726,0.6044,0.516,0.3852,0.5431,0.5427,0.6148,0.66,0.5391,0.5191,0.3506]","[-0.11857,-0.29767,-0.1859,1.0181,-0.37787,1.5834,0.0]",normal
354900dc-8e90-43d4-840b-41f1e662e4d6,60.84,"[0.3253,0.2859,0.6684,0.2767,0.0793,0.3814,0.5446,0.7517,0.283,0.7591,0.6933,0.4587,0.498,0.4269,0.5778,0.4274,0.5057,1.0852,0.8452,0.6739,0.4302,0.8291,0.8228,0.712,0.667,0.5781,0.908,0.6055,0.6528,0.804,0.3227,0.8054,0.6675,0.5647,0.3586,0.7478,0.664,0.762,0.5683,0.4943,0.5598,1.0007,0.3148,0.507,0.2743,0.6181,0.5836,0.4855,0.2192,0.8784,0.8789,0.5316,0.7088,0.7919,0.8166,0.7643,0.6137,0.5351,0.388,0.6766,0.7716,0.8046,0.5076,1.0515,0.521,0.7687,0.7574,0.7168,0.7409,0.735,0.5656,0.6336,0.4349,0.6677,0.6654,0.7507,0.4536,0.9221,0.8444,0.6139,0.681,0.1712,0.3455,0.8681,0.6926,0.4455,0.6004,0.5703,0.3412,0.7855,0.6806,0.7463,0.601,0.4597,0.1457,0.7873,0.7455,0.7051,0.4138,0.4659]","[-0.27999,-0.4525,0.44524,1.0274,-0.37787,0.74542,0.0]",normal
37a756d3-9ef0-4bf3-ad3c-cb7484e48bad,69.27,"[0.6949,0.7104,0.8795,0.7433,0.6392,0.6067,0.7148,0.7395,0.895,0.785,0.7955,0.6825,0.8156,0.7702,0.5498,0.584,0.9346,0.6692,0.7331,0.6161,0.6949,0.6145,0.6968,0.7143,0.3373,0.752,0.74,0.6298,0.7423,0.6483,0.8522,0.9117,0.8714,0.7753,0.6825,0.7315,0.355,0.6554,0.4517,0.6045,0.8196,0.7272,0.7119,0.4598,0.6548,0.7233,0.6357,0.5964,0.7345,1.0231,0.7796,0.7297,0.8983,0.5416,0.5988,0.6205,0.8084,0.6094,0.8153,0.7185,0.7688,0.8514,0.9168,0.5975,0.3886,0.3668,0.7263,0.6387,0.7483,0.7746,0.7279,0.6826,0.304,0.7136,0.6827,0.6032,0.7759,0.5443,0.4576,0.7473,0.6587,0.6993,0.7022,0.5926,0.7056,0.4401,0.6559,0.6453,0.7026,0.7475,0.8185,0.7613,0.7671,0.652,0.7048,0.651,0.7475,0.8079,0.795,0.7694]","[0.38229,-0.15612,0.26492,0.73118,0.17647,1.044,0.0]",normal
37e27672-dff1-43f7-8bd0-169746e71f2a,62.22,"[0.4138,0.2893,0.7119,0.446,0.226,0.6385,0.4485,0.5156,0.6479,0.637,0.5564,0.4678,0.4518,0.5404,0.6522,0.7994,0.7171,0.3892,0.5661,0.7381,0.4515,0.6928,0.6139,0.9765,0.6039,0.7654,0.4255,0.9703,0.8771,0.6005,0.4701,0.6596,0.5695,0.555,0.4058,0.8297,0.706,0.8186,0.6916,0.7061,0.7193,0.6768,0.8203,0.5632,0.5308,0.4865,0.3646,0.4016,0.7667,0.6806,0.82,0.6949,0.5398,0.9119,0.9587,0.2788,0.705,0.6107,0.7542,0.7158,0.8488,0.5085,0.6029,0.7007,0.4783,0.2282,0.8253,0.6531,0.7963,0.5205,0.5565,0.6791,0.5032,0.8956,0.379,0.6086,0.441,0.6318,0.6241,0.4035,0.4952,0.859,0.4694,0.7126,0.5733,0.8964,0.7839,0.561,0.7162,0.3643,0.808,0.6017,0.5968,1.1737,0.5732,0.6325,0.3497,0.7623,0.8537,0.3065]","[0.76849,0.056213,-0.23098,1.1814,-0.37787,0.90692,0.0]",normal
38228ef0-289b-4bbc-8ca6-8c6834ea27c2,84.26,"[0.2335,0.3953,0.5505,0.6105,0.7112,1.3855,0.3924,0.6752,0.612,0.9532,0.6149,0.9993,0.5787,0.2586,0.6943,0.4467,1.1038,1.2664,0.7816,0.888,1.1773,1.0489,0.978,1.3187,0.7733,0.7145,1.2939,0.9704,0.532,0.7974,0.9081,1.1484,1.1215,0.9108,0.5744,0.5072,1.0052,0.9008,0.7739,0.6708,0.6891,1.3278,0.7387,0.7376,0.8912,0.8591,0.727,1.3334,0.7693,0.9674,0.7789,1.0427,0.7247,1.2952,1.1071,1.0654,1.1398,1.2835,0.9553,0.804,1.5285,1.1254,0.9094,0.8115,0.4532,0.6681,0.3549,0.5449,0.9362,0.7318,1.3178,0.9827,0.6603,0.6864,0.8032,0.9523,0.6979,0.5298,1.1819,0.5868,0.5752,1.5176,1.1511,0.8149,0.4567,0.4354,1.0184,0.847,1.0149,1.0483,1.283,1.0126,0.7611,1.1399,1.0226,0.3541,0.5082,0.4974,0.4297,0.3958]","[-0.16786,-0.43481,-0.36622,2.1139,-0.37787,0.91911,0.0]",normal
39957c0a-cfbf-49f7-b894-830777970268,76.28,"[0.3086,0.4174,0.6053,0.8012,0.782,0.5992,0.3074,0.5792,0.6737,1.2213,0.3139,0.9285,0.9567,0.4452,0.5066,0.5739,0.2899,0.9894,1.0137,0.9625,0.8914,0.7986,0.6673,0.8895,1.0556,0.9131,0.8318,0.5236,0.4977,0.2932,0.595,1.2874,0.9479,1.0175,0.3399,0.7476,0.8572,0.9356,0.699,1.2757,0.6524,0.709,0.8482,0.4967,0.6354,0.7651,0.9828,1.0096,0.8798,0.5252,0.2654,1.2916,0.7708,0.6852,1.4675,0.5944,0.7542,1.0562,1.2496,1.1805,1.0776,1.195,0.9308,0.6484,0.74,1.0412,1.1209,0.7335,0.377,1.2796,1.1467,1.232,0.7238,0.5906,0.3302,0.482,0.9676,1.1577,0.6489,0.9121,0.6222,1.0136,0.7009,0.6461,0.8059,0.6667,0.537,1.1102,0.3736,0.5825,0.5126,0.5733,0.6593,0.3229,0.3157,1.1199,0.4338,1.0751,0.3992,0.3105]","[0.01575,-0.4525,-0.27606,2.0076,-0.37787,0.72104,0.0]",normal
3ccbe29d-5b78-4cba-97b4-4e296da4133d,69.2,"[0.7291,0.6693,0.6354,0.8089,0.3502,0.1614,0.4358,0.6,0.5059,0.5336,0.5463,0.2322,0.5949,0.5085,0.7146,0.5016,0.7624,0.8655,0.7139,0.8486,1.0675,0.6346,0.6155,0.7598,0.7578,0.6998,1.0121,0.6159,1.0053,0.844,0.5228,0.8126,0.4029,0.7396,0.8139,0.5878,0.6828,0.9146,0.617,0.5709,0.9114,0.696,0.8787,0.6207,1.0216,0.1638,0.512,0.3116,1.0203,0.9191,0.6746,0.4983,0.4004,0.8111,0.2444,0.932,0.7199,0.7606,0.3163,0.925,0.586,0.7059,0.95,0.3915,0.5374,0.6066,0.85,0.6291,1.1156,0.2957,0.8727,0.7306,0.6571,0.8979,1.0609,0.9722,0.8391,0.6107,0.8529,0.6716,0.8487,0.9664,0.6471,0.4396,0.4983,0.824,0.8032,0.515,1.1265,0.9185,0.6313,0.9817,0.5145,0.6984,0.959,0.71,0.6747,0.6909,0.8636,0.3267]","[-0.22833,-0.34633,-0.59163,0.90586,-0.37787,0.49251,0.0]",normal
3ce27c1c-e760-4bbd-bc96-21c4b4377dbf,41.9,"[0.3443,0.3727,0.3057,0.5198,0.4899,0.5364,0.3215,0.2791,0.2914,0.4873,0.7341,0.2378,0.3296,0.5967,0.2324,0.4163,0.4721,0.3531,0.2568,0.4903,0.4433,0.4768,0.3647,0.3663,0.416,0.2999,0.3896,0.4638,0.4534,0.3526,0.2795,0.5146,0.564,0.6878,0.5786,0.5191,0.1823,0.3452,0.6787,0.5534,0.4564,0.3052,0.2738,0.3078,0.5208,0.515,0.6313,0.5887,0.5631,0.4027,0.6674,0.1483,0.4764,0.544,0.2028,0.1808,0.401,0.4633,0.342,0.309,0.2338,0.6617,0.3819,0.4126,0.3058,0.5989,0.5316,0.4278,0.401,0.2699,0.2501,0.5521,0.2909,0.3779,0.3061,0.3534,0.4138,0.5421,0.4744,0.3611,0.339,0.2048,0.3486,0.4137,0.9116,0.277,0.3512,0.3314,0.7404,0.4436,0.4489,0.304,0.6369,0.4673,0.4478,0.3108,0.3605,0.3598,0.4921,0.2631]","[0.055386,-0.4525,-0.41131,0.8835,-0.37787,1.4249,0.0]",normal
4240888a-a516-4bb4-a737-e3b1af5bc914,78.01,"[0.901,0.2935,0.9978,0.8252,0.9609,0.8284,0.9588,0.7753,1.0378,1.2461,0.8936,0.7941,0.8243,0.6374,0.8323,0.785,0.8542,0.7028,0.7677,0.6411,0.4932,0.7988,0.7314,0.4968,0.3983,0.7984,0.7879,0.7944,0.748,0.7635,0.7958,0.7959,1.0048,0.8062,0.8451,0.8981,0.7723,0.8806,0.9813,0.935,1.0663,0.8522,0.8721,0.828,0.5506,0.9242,0.4382,0.6122,0.4771,0.6429,0.8599,0.9179,0.8113,0.8598,0.8266,0.7395,0.8313,0.3644,1.0127,0.8715,0.8828,0.8845,0.8721,0.5833,0.9641,0.4903,0.8591,0.3951,0.7884,0.8716,0.5767,1.0054,0.8592,0.8991,0.9414,0.9294,0.8572,0.3607,0.4646,0.4041,0.9345,0.8877,0.9021,1.1642,0.7916,0.3399,0.8592,0.8646,0.6925,0.3608,0.9213,0.3443,1.032,1.0969,0.8679,0.8052,0.481,1.132,0.7897,0.4146]","[0.37992,-0.27556,-0.095734,0.71261,0.34478,1.0044,0.0]",normal
42d00c90-fd00-42b3-91d9-f45944b659f6,83.7,"[0.8456,0.503,0.7495,0.7234,0.89,1.11,0.7435,0.6461,0.5693,0.5681,0.6715,0.6813,0.6616,0.6356,0.8732,0.6177,0.7997,1.0789,0.7302,0.8617,0.3795,0.6434,0.7059,0.5865,0.7472,0.9045,0.576,0.7965,0.96,0.5444,0.697,0.6622,1.1453,0.681,0.5671,0.8539,0.7386,1.2109,0.6117,0.7016,0.9311,1.1055,0.9424,0.7132,1.0959,0.6988,1.0481,0.9802,1.0498,0.8738,0.6972,0.8315,0.6677,0.9586,1.1483,1.0357,0.8003,1.1478,1.012,1.0648,1.0025,0.8183,1.033,0.8,0.7544,0.9105,0.9585,0.9818,1.0344,1.1611,0.8371,0.7783,0.9038,0.913,0.7519,0.8126,0.9128,0.8725,0.5926,0.9349,1.0307,1.189,0.9039,0.9968,0.8713,1.0762,0.982,0.5672,0.7709,0.9086,1.039,1.2386,0.4102,0.5739,1.0413,0.9455,0.9183,0.887,0.5191,0.5867]","[0.26949,-0.19151,0.084592,1.9261,-0.37787,1.5925,0.0]",normal
43342264-fbd4-4645-8c13-75034635d116,43.0,"[0.2317,0.1999,0.2548,0.1413,0.1689,0.7118,0.5881,0.5993,0.6957,0.5633,0.4158,0.6036,0.5176,0.3941,0.4137,0.4984,0.5062,0.6177,0.2954,0.3054,0.3899,0.2562,0.6162,0.3389,0.5423,0.1837,0.4607,0.4092,0.6555,0.4928,0.8238,0.6012,0.4476,0.5122,0.3553,0.2096,0.3181,0.5557,0.2721,0.2185,0.8057,0.6691,0.4293,0.2949,0.4377,0.7355,0.4484,0.2028,0.3269,0.2888,0.4588,0.2017,0.3171,0.4455,0.201,0.4637,0.4636,0.4258,0.281,0.3893,0.4248,0.2161,0.2855,0.3319,0.5388,0.2635,0.2613,0.2711,0.4168,0.3685,0.4538,0.3114,0.3542,0.464,0.3239,0.4547,0.5577,0.4109,0.41,0.3234,0.5023,0.6562,0.4687,0.6905,0.124,0.3912,0.4969,0.3308,0.2556,0.6299,0.3224,0.7881,0.4455,0.6524,0.6215,0.7335,0.6255,0.6257,0.3213,0.2021]","[-0.12535,-0.31095,-0.1859,0.14172,-0.37787,1.108,0.0]",normal
43b11c47-8137-42c2-b3e8-4006c520d9e3,44.46,"[0.5254,0.4107,0.3192,0.2978,0.3319,0.5922,0.3729,0.4553,0.2552,0.543,0.4225,0.2689,0.4799,0.3065,0.3155,0.6149,0.2809,0.3839,0.2871,0.6585,0.6549,0.357,0.4666,0.578,0.4501,0.4661,0.5608,0.3532,0.4521,0.692,0.4466,0.491,0.7299,0.5167,0.4792,0.5959,0.3261,0.4634,0.4718,0.4438,0.6835,0.2376,0.7982,0.2985,0.3148,0.4609,0.3851,0.5646,0.5619,0.521,0.2701,0.2545,0.4363,0.3829,0.4771,0.4565,0.4541,0.4629,0.4577,0.6043,0.1019,0.2478,0.6123,0.8071,0.4707,0.4245,0.3848,0.4001,0.4802,0.3145,0.3767,0.3304,0.452,0.3286,0.2826,0.4949,0.4328,0.2324,0.4487,0.2887,0.3183,0.3511,0.3993,0.2845,0.3649,0.5694,0.4638,0.5882,0.5474,0.4497,0.5194,0.4025,0.7358,0.3333,0.6159,0.3904,0.6094,0.5354,0.5998,0.2693]","[0.47275,-0.072071,-0.095734,0.84806,-0.37787,1.1781,0.0]",normal
455b7f7f-0989-4889-a699-0ad2754073ed,47.68,"[0.5576,0.449,0.6774,0.5882,0.4219,0.4938,0.4436,0.4763,0.5411,0.2515,0.4577,0.7487,0.5412,0.5214,0.5523,0.5404,0.5395,0.4183,0.4073,0.4641,0.5299,0.4817,0.4272,0.4547,0.3728,0.5133,0.3936,0.2463,0.3289,0.4762,0.5617,0.2892,0.3709,0.2203,0.6476,0.4995,0.5093,0.2623,0.375,0.4736,0.353,0.482,0.4529,0.5076,0.4829,0.6974,0.2941,0.4274,0.6089,0.4724,0.6109,0.56,0.4733,0.4318,0.4062,0.463,0.3122,0.4608,0.5109,0.5858,0.484,0.285,0.4855,0.4396,0.5907,0.3105,0.3794,0.4307,0.3704,0.2807,0.4968,0.3983,0.7365,0.6049,0.7164,0.6098,0.486,0.3776,0.5864,0.2732,0.1772,0.2155,0.6421,0.614,0.4508,0.5578,0.6579,0.2124,0.6287,0.5759,0.3838,0.454,0.5339,0.692,0.4539,0.7359,0.6513,0.4876,0.6345,0.4563]","[0.41245,-0.0588,-0.41131,1.1978,-0.37787,1.2543,0.0]",normal
46a9df08-dbce-4b66-aeb6-a7c1111b47c6,78.01,"[0.9486,0.5306,0.7678,0.4702,0.4417,0.3457,0.4538,0.7794,1.054,1.2132,0.7814,1.0305,0.6013,0.8351,0.9356,0.8692,0.76,0.7567,0.5244,0.9046,1.2031,0.3053,0.7223,0.9046,1.0305,0.9224,1.1335,0.7036,0.8042,0.9075,0.9129,0.8729,0.9353,0.7394,0.9216,1.2667,0.6648,0.5702,1.0103,0.9238,0.869,0.8337,0.779,0.7898,0.7644,0.751,0.408,0.705,0.7735,0.7776,0.8987,0.3757,0.9036,0.7974,0.3112,0.6402,0.6035,1.1169,0.746,0.7697,0.4598,0.7401,0.5876,0.7754,0.8137,0.8169,0.6185,0.8789,0.7557,0.9112,0.704,0.7341,0.9831,0.8023,0.4832,0.9439,0.9919,0.8788,0.9394,1.0625,0.8879,0.7424,0.5039,0.3922,0.8443,0.7643,0.3344,0.9909,0.8568,0.8372,0.9215,0.8452,0.7745,0.7519,0.9748,0.7737,0.8805,0.7312,0.6902,0.5597]","[0.54219,0.034095,0.084592,0.70544,0.23662,0.91911,0.0]",normal
471e03e7-e578-4ec4-aa1e-6092b5ec2962,53.28,"[0.4163,0.3062,0.5343,0.7854,0.3512,0.7631,0.5802,0.6441,0.3373,0.2844,0.3896,0.4466,0.1445,0.7903,0.4738,0.4857,0.5431,0.6511,0.3464,0.538,0.9189,0.1132,0.8857,0.7205,0.4838,0.7607,0.6159,0.3699,0.635,0.6961,0.6189,0.1859,0.4379,0.5294,1.0854,0.2838,0.3843,0.9201,0.3739,0.578,0.2186,0.3073,0.248,0.4934,0.3223,0.8269,0.2937,0.4236,0.4465,0.4982,0.7735,0.9431,0.7254,0.5615,0.6226,0.7493,0.5205,0.4883,0.3441,0.3576,0.6034,0.7716,0.284,0.4983,0.2466,0.7698,0.4629,0.3032,0.8979,0.8613,0.5544,0.5293,0.4006,0.3335,0.6823,0.6917,0.6082,0.3334,0.4047,0.5451,0.3276,0.3663,0.6678,0.5916,0.6104,0.5697,0.6393,0.7197,0.5481,0.5774,0.4236,0.4757,0.7092,0.3752,0.5075,0.2817,0.7802,0.5568,0.9441,0.2543]","[-0.032016,-0.38172,0.03951,0.91304,-0.37787,1.7053,0.0]",normal
4acb6374-e431-4360-872a-bbce57fa3200,68.18,"[0.3981,0.3183,0.541,0.3816,0.5425,0.2696,0.4657,0.5099,0.6945,0.7691,1.1609,1.0732,1.422,0.8301,0.6847,1.0834,0.8425,0.8601,1.3785,1.0007,1.2107,0.7834,1.1059,1.0422,1.4173,0.6973,0.692,0.845,0.9274,0.6572,1.1274,1.0472,1.3624,0.8154,1.248,0.8342,0.7716,0.7129,0.3426,0.4703,0.3341,0.3926,0.8221,0.6831,0.5003,0.4966,0.7376,0.5312,0.4454,0.4576,0.6007,0.858,0.9096,0.5191,0.9134,0.7849,0.4807,0.6229,0.7742,1.163,0.4312,0.459,0.5162,0.7428,0.873,0.7544,0.3535,0.8205,0.4765,0.2596,0.5974,0.3679,0.1527,0.6081,0.3749,0.6593,0.5391,0.6228,0.4701,0.4676,0.5771,0.839,0.6013,0.6837,0.4231,0.4931,1.0964,0.3254,0.6347,0.3909,0.7359,0.2824,0.8277,0.7345,0.5172,0.6205,0.0921,0.4521,0.5238,0.4201]","[-0.05844,-0.15612,0.62557,0.29278,-0.37787,1.1598,0.0]",normal
4fb986c1-89eb-4337-870d-587207becce3,61.13,"[0.6112,0.3889,0.227,0.4046,0.5567,0.4196,0.5193,0.5934,0.5147,0.3944,0.419,0.3794,0.6015,0.468,0.8619,0.2772,0.5369,0.5706,0.5764,0.5851,0.6509,0.3106,0.4122,0.3258,0.6341,0.3275,0.6339,0.3968,0.4985,0.569,0.4459,0.5109,0.441,0.7464,0.348,0.7385,0.69,0.6098,0.7236,0.6054,0.774,0.5521,0.6076,0.6879,0.5771,0.8385,0.76,0.6824,0.6716,0.7386,0.806,0.7948,0.6635,0.6007,0.7694,0.6654,0.7303,0.5955,0.8261,0.7188,0.6768,0.6339,0.7436,0.9096,0.7654,0.8154,0.7276,0.6718,0.7313,0.6889,0.5775,0.6864,0.4506,0.6087,0.5641,0.8213,0.8105,0.7804,0.5876,0.627,0.5887,0.4536,0.5769,0.9062,0.7101,0.6526,0.7072,0.7314,0.6106,0.4671,0.5638,1.0414,0.8265,0.4212,0.4778,0.7108,0.5532,0.8382,0.5311,0.3018]","[0.36434,0.10487,0.03951,1.589,-0.37787,1.1263,0.0]",normal
5027e2ab-fe05-4b32-bc9f-81e6da3a1f8b,65.06,"[0.3907,0.4479,0.1415,0.597,0.6204,0.4118,0.4469,0.4318,0.6501,0.435,0.5926,0.4743,0.6365,0.7572,0.7945,0.662,0.4167,0.7156,0.6166,0.4218,0.6186,0.5975,0.3419,0.4395,0.6089,0.7288,0.5749,0.3636,0.5629,0.6145,0.6528,0.5688,0.479,0.4393,0.7178,0.5487,0.4232,0.8317,1.0109,0.8073,0.6129,0.9,0.4788,0.4612,0.724,0.7283,0.7989,0.6767,0.8828,0.7097,0.6309,0.6318,0.6818,0.8367,0.9549,0.686,0.6833,0.9123,1.0164,0.8365,0.8951,0.8253,0.6232,0.6963,1.0082,1.1133,0.5408,0.7751,0.9279,0.807,0.9186,0.7086,0.9008,0.9079,1.015,0.8415,0.6478,0.6579,0.8503,0.7554,1.0565,0.6655,0.3946,0.4201,0.5651,0.883,0.4299,0.8178,0.918,0.6689,0.6504,0.7897,0.2253,0.3453,0.3753,0.4803,0.5077,0.4587,0.3341,0.2269]","[0.36163,0.078331,-0.095734,0.75903,-0.37787,0.78503,0.0]",normal
50d1dc65-3413-41c8-a065-1878f58e6e91,68.05,"[0.4825,0.491,0.2195,0.3648,0.6051,0.6299,0.3976,0.4219,0.1986,0.3843,0.6687,0.74,1.0231,1.0026,1.2504,0.7423,0.5206,0.9745,0.7605,0.749,1.2504,0.8021,1.1369,0.6065,0.954,0.9161,1.2815,0.6614,0.556,0.7309,0.8249,0.4608,1.108,0.9279,1.1938,0.6474,1.3262,1.0053,0.9139,0.6254,0.2064,0.4739,0.4221,0.3521,0.8745,0.7493,0.5306,0.3982,0.6814,0.5469,0.4106,0.4573,0.7233,0.95,0.9713,0.6588,0.9253,1.016,0.4847,0.8132,0.8036,1.2368,0.7054,0.2816,0.393,0.9152,0.8246,0.9617,0.2381,0.8916,0.37,0.3803,0.4906,0.6328,0.4104,0.6801,0.4513,0.7894,0.5032,0.7355,0.4655,0.2965,0.8288,0.938,0.9227,0.7077,0.4154,0.5106,1.1329,0.1975,0.9631,0.3566,0.7264,0.3478,1.0286,0.5944,0.4799,0.7017,0.352,0.1834]","[-0.35655,-0.27998,0.49033,0.35227,-0.37787,1.1294,0.0]",normal
531f508d-c035-461c-a38f-7155daf14206,54.49,"[0.3998,0.4702,0.675,0.385,0.5097,0.3389,0.8077,0.7165,0.366,0.7469,0.2992,0.7896,0.6762,0.4964,0.4499,0.5329,0.2981,0.6565,0.7725,0.7824,0.5494,0.6808,0.6798,0.7027,0.592,0.4858,0.4536,0.3876,0.4114,0.3166,0.3551,0.6844,0.5427,0.4244,0.8428,0.4956,0.5424,0.7537,0.798,0.7617,0.4995,0.2181,0.2938,0.2294,0.6633,0.5117,0.9225,0.3896,0.6653,0.4557,0.7371,0.6734,0.633,0.6551,0.4128,0.484,0.4909,0.4897,0.8364,0.4721,0.8747,0.3555,0.682,0.6092,0.3118,0.3598,0.2021,0.8632,0.8586,0.405,0.3338,0.5892,0.446,0.3759,0.4911,0.5105,0.591,0.4054,0.3305,0.6956,0.6652,0.4911,0.3529,0.5391,0.5004,0.403,0.5211,0.8413,0.2825,0.3463,0.485,0.6679,0.4578,0.2419,0.741,1.0272,0.7349,0.4827,0.7314,0.3249]","[-0.42448,-0.34633,0.12967,1.1835,-0.37787,0.87035,0.0]",normal
54103022-b2f2-414b-9324-f689421e1c8f,37.23,"[0.3296,0.355,0.364,0.2333,0.4666,0.4829,0.2306,0.2788,0.2438,0.5989,0.2972,0.3699,0.3911,0.4062,0.2882,0.5401,0.3129,0.2692,0.087,0.365,0.4312,0.1651,0.1479,0.448,0.4938,0.2956,0.4877,0.4972,0.2545,0.135,0.2568,0.1541,0.1878,0.2922,0.2259,0.2589,0.267,0.5873,0.1183,0.3564,0.4219,0.3577,0.2427,0.5522,0.2579,0.4049,0.2734,0.2831,0.3434,0.2855,0.5071,0.2464,0.4103,0.517,0.2294,0.3527,0.3412,0.2657,0.291,0.3622,0.4467,0.2381,0.5528,0.2864,0.4339,0.2315,0.3997,0.648,0.4322,0.3907,0.4676,0.4565,0.4166,0.4332,0.436,0.3197,0.3321,0.7468,0.4219,0.443,0.5822,0.4967,0.3828,0.435,0.4656,0.4598,0.1853,0.3477,0.3273,0.3785,0.5115,0.4799,0.3863,0.4107,0.4699,0.4879,0.3277,0.6265,0.5068,0.5119]","[0.1953,-0.24017,-0.14082,0.94806,-0.37787,1.1537,0.0]",normal
5631d4b7-f878-4b7b-92e1-23751d00c4aa,45.51,"[0.3258,0.1886,0.31,0.2182,0.2975,0.566,0.4908,0.3573,0.4856,0.5233,0.243,0.3792,0.3452,0.2854,0.4512,0.4169,0.535,0.5224,0.4005,0.1443,0.1489,0.5521,0.4634,0.2952,0.3336,0.3327,0.5269,0.3285,0.44,0.5001,0.4874,0.2039,0.5021,0.3491,0.4213,0.4497,0.3875,0.3863,0.4155,0.1697,0.4513,0.5299,0.6821,0.6644,0.67,0.4379,0.5194,0.6451,0.2728,0.7051,0.2304,0.3844,0.5116,0.3931,0.5398,0.4935,0.4791,0.7956,0.7032,0.5509,0.3705,0.382,0.619,0.4582,0.1499,0.2916,0.503,0.483,0.6334,0.6967,0.5734,0.5614,0.6334,0.5196,0.437,0.6106,0.4571,0.5002,0.4063,0.4658,0.5269,0.4888,0.3727,0.5735,0.4738,0.5174,0.5091,0.5219,0.4675,0.6509,0.3859,0.4303,0.368,0.7245,0.4246,0.4604,0.4921,0.6099,0.6093,0.3118]","[-0.1931,-0.4525,-0.36622,0.70544,-0.37787,0.90082,0.0]",normal
57492751-3ecd-4a0b-88bd-fdf9c1e160f0,71.38,"[0.9801,0.5509,0.7062,0.9376,0.7202,0.4031,0.6771,0.7875,0.515,0.7218,0.76,0.8801,0.691,0.8157,0.5965,1.0206,0.9843,0.8451,0.648,0.9144,0.522,0.745,0.7691,0.6151,0.8462,0.4056,0.4406,0.5436,0.6803,0.8339,0.8161,0.5518,0.8415,0.6559,1.0111,0.9412,0.8937,0.8913,0.4713,0.2409,0.7709,0.8653,1.0823,0.5423,1.1497,0.4201,0.6918,0.8393,0.8999,0.9305,0.8624,0.5276,0.7344,0.6522,0.7351,1.0411,0.6513,0.5423,0.964,0.9326,0.698,0.3555,0.5768,0.4327,0.998,0.9079,0.4042,0.6233,0.829,0.8733,0.5657,1.0185,0.7777,0.3148,0.3794,0.3979,0.3754,1.0432,1.0314,1.0328,0.4966,0.3263,0.5105,0.3258,0.6581,0.9625,0.4669,0.5135,0.554,0.9643,0.8342,0.6922,0.7487,1.2772,0.9272,0.5343,0.3601,0.8675,0.7166,0.3009]","[-0.46682,-0.32864,0.03951,1.405,-0.37787,0.70581,0.0]",normal
57b1b195-8aae-4919-9723-359428c8e80d,44.93,"[0.4329,0.4419,0.5215,0.4398,0.4945,0.5411,0.3639,0.5002,0.6245,0.6748,0.4454,0.4803,0.5152,0.4899,0.4265,0.5302,0.4276,0.5878,0.2975,0.3452,0.3987,0.7696,0.3869,0.1952,0.5102,0.3497,0.5496,0.4288,0.5251,0.283,0.6843,0.5822,0.4938,0.3839,0.2393,0.5954,0.6068,0.5121,0.3742,0.3505,0.4701,0.5907,0.4204,0.552,0.7011,0.3387,0.6048,0.6801,0.5555,0.2959,0.3202,0.4551,0.3986,0.401,0.5718,0.3061,0.4068,0.5569,0.7449,0.3397,0.4396,0.3462,0.4717,0.3501,0.554,0.2271,0.4606,0.4017,0.4929,0.5533,0.351,0.378,0.3968,0.3753,0.5475,0.3838,0.439,0.346,0.2976,0.2475,0.3207,0.307,0.5195,0.2466,0.1869,0.3346,0.5804,0.5526,0.3566,0.5794,0.5648,0.2102,0.2058,0.3759,0.5291,0.5799,0.538,0.5155,0.5724,0.2799]","[0.36197,0.042943,-0.23098,1.2088,-0.37787,1.1659,0.0]",normal
